ch1voltsWL1,ch5voltsWL1,ch1voltsWL2,ch5voltsWL2
0.12116,0.062948,0.19742,0.15281
0.12117,0.06323,0.19734,0.15319
0.12109,0.063526,0.19734,0.15355
0.12096,0.063666,0.19735,0.15383
0.12091,0.063641,0.1973,0.15396
0.12098,0.063598,0.19719,0.15393
0.12108,0.063625,0.19711,0.15385
0.1211,0.063642,0.19711,0.15379
0.12097,0.063527,0.1972,0.1537
0.12079,0.063299,0.19729,0.15341
0.12067,0.063078,0.19729,0.1528
0.12069,0.062876,0.19719,0.15198
0.12077,0.062562,0.19711,0.15122
0.12076,0.062081,0.19713,0.15076
0.12065,0.061622,0.19723,0.15055
0.12051,0.061432,0.19732,0.15037
0.12046,0.0615,0.19731,0.15
0.12051,0.061516,0.19722,0.14946
0.12057,0.061214,0.19715,0.14891
0.12054,0.060676,0.1972,0.14845
0.12042,0.060226,0.19734,0.14801
0.12029,0.060049,0.19746,0.14748
0.12026,0.060009,0.19746,0.14682
0.12032,0.059848,0.19736,0.14614
0.12038,0.05951,0.19727,0.14562
0.12037,0.05919,0.1973,0.14532
0.12029,0.059066,0.19741,0.14513
0.12021,0.059083,0.1975,0.14489
0.1202,0.059022,0.19746,0.14449
0.12025,0.058749,0.19732,0.14392
0.1203,0.058362,0.19719,0.1433
0.1203,0.058087,0.19717,0.14277
0.12022,0.058028,0.19726,0.14238
0.12013,0.058058,0.19736,0.14204
0.12009,0.05796,0.19739,0.14155
0.12012,0.05765,0.19736,0.1408
0.12017,0.057242,0.19733,0.13985
0.12018,0.056913,0.19736,0.13893
0.12014,0.056724,0.19743,0.13825
0.12007,0.056594,0.19747,0.13785
0.12002,0.056433,0.19743,0.13756
0.12002,0.05622,0.19733,0.1372
0.12005,0.055952,0.19722,0.13672
0.12005,0.055586,0.19716,0.13613
0.12001,0.055107,0.19712,0.13545
0.11993,0.054625,0.19706,0.13462
0.11984,0.054318,0.19694,0.13367
0.1198,0.054236,0.19679,0.13271
0.11981,0.054226,0.19667,0.13193
0.11983,0.054104,0.19662,0.13136
0.11982,0.053864,0.19661,0.13089
0.11976,0.053631,0.19657,0.13029
0.11966,0.053455,0.19645,0.12952
0.11961,0.05325,0.19631,0.12872
0.11964,0.052981,0.19625,0.12811
0.11969,0.052779,0.19627,0.12777
0.11971,0.052744,0.19631,0.12757
0.11968,0.05272,0.19629,0.12726
0.11964,0.05243,0.1962,0.12672
0.11963,0.051857,0.19614,0.12605
0.11963,0.051377,0.1962,0.1255
0.11965,0.051374,0.19635,0.12526
0.11972,0.051746,0.1965,0.12526
0.11982,0.051982,0.19653,0.12517
0.11984,0.051749,0.19646,0.12474
0.11969,0.05127,0.19639,0.124
0.11952,0.051044,0.19641,0.12329
0.11959,0.051243,0.19654,0.12289
0.11994,0.051505,0.19671,0.12277
0.12021,0.051342,0.19682,0.12262
0.11992,0.050668,0.19681,0.12219
0.11908,0.049894,0.19673,0.12155
0.11834,0.049511,0.19668,0.12104
0.11836,0.049634,0.19676,0.12086
0.11914,0.049967,0.19695,0.12088
0.11998,0.050128,0.19713,0.12076
0.12027,0.049971,0.19719,0.12029
0.12002,0.04965,0.1971,0.11962
0.11971,0.049427,0.19703,0.11911
0.11971,0.049408,0.1971,0.11894
0.11994,0.049464,0.19728,0.11898
0.12009,0.049398,0.19742,0.11895
0.12001,0.049176,0.19741,0.11872
0.11986,0.048971,0.1973,0.11839
0.11982,0.048973,0.19726,0.11819
0.11993,0.049167,0.19736,0.1182
0.12007,0.049347,0.19754,0.11831
0.12012,0.049324,0.19765,0.1183
0.12007,0.049094,0.19765,0.11803
0.12,0.048789,0.1976,0.11756
0.11998,0.048514,0.19762,0.11706
0.12003,0.048286,0.19774,0.11665
0.12011,0.048097,0.19788,0.11638
0.12017,0.047959,0.19796,0.11621
0.12016,0.047876,0.19797,0.11609
0.12012,0.047808,0.19794,0.116
0.12009,0.04771,0.19793,0.11592
0.12009,0.04759,0.19793,0.11579
0.12013,0.047517,0.19792,0.11552
0.12015,0.047544,0.19787,0.11506
0.12012,0.047633,0.19776,0.11449
0.12004,0.047657,0.19765,0.11395
0.11995,0.04751,0.19756,0.11355
0.1199,0.04722,0.19751,0.11325
0.11989,0.046949,0.1975,0.1129
0.11992,0.046827,0.19748,0.1124
0.11992,0.04679,0.19744,0.11182
0.11989,0.046643,0.19737,0.11134
0.11983,0.046305,0.19728,0.11105
0.11979,0.045964,0.1972,0.11091
0.11982,0.045896,0.19717,0.11082
0.11987,0.046139,0.19719,0.11076
0.11989,0.046416,0.19723,0.11073
0.11983,0.046435,0.19726,0.11071
0.11972,0.046199,0.19726,0.11061
0.11967,0.045958,0.19725,0.11037
0.11971,0.045874,0.19727,0.11003
0.1198,0.045852,0.19731,0.10976
0.11984,0.04571,0.19737,0.10967
0.11979,0.045449,0.19743,0.1097
0.11969,0.045248,0.19749,0.10972
0.11964,0.045234,0.19754,0.10966
0.11969,0.045345,0.19757,0.10958
0.11978,0.045446,0.19758,0.10954
0.11982,0.045484,0.19758,0.10951
0.11979,0.045469,0.19762,0.10942
0.1197,0.045384,0.19771,0.10928
0.11964,0.04519,0.19778,0.10915
0.11964,0.044925,0.1978,0.10908
0.11969,0.044729,0.19776,0.109
0.11971,0.044702,0.19771,0.10885
0.11967,0.044782,0.19773,0.10869
0.11959,0.044815,0.19783,0.10868
0.11952,0.044735,0.19791,0.10884
0.11953,0.044626,0.19792,0.10898
0.11959,0.044594,0.19787,0.10894
0.11964,0.044625,0.19784,0.10872
0.1196,0.044618,0.19788,0.10859
0.1195,0.044549,0.19795,0.10874
0.11942,0.044547,0.19797,0.10909
0.11943,0.044744,0.1979,0.10937
0.1195,0.045058,0.19781,0.10939
0.11954,0.045211,0.1978,0.1092
0.11947,0.044985,0.19789,0.10896
0.11933,0.044477,0.19801,0.10876
0.11923,0.044027,0.19807,0.10856
0.11924,0.04389,0.19806,0.10835
0.11932,0.044002,0.19801,0.10823
0.11937,0.044082,0.19799,0.10827
0.11931,0.043941,0.19802,0.1084
0.11916,0.043657,0.19804,0.10843
0.11904,0.043444,0.198,0.10821
0.11901,0.043412,0.19788,0.10781
0.11906,0.043472,0.19772,0.10742
0.11907,0.043458,0.19758,0.10718
0.11898,0.043309,0.19751,0.10705
0.11882,0.043124,0.19747,0.10688
0.1187,0.043043,0.1974,0.1066
0.11868,0.04309,0.19726,0.10627
0.11873,0.043143,0.19708,0.10602
0.11876,0.043066,0.19697,0.10591
0.11872,0.042866,0.19698,0.10589
0.1186,0.042692,0.19705,0.1059
0.11852,0.04267,0.19705,0.10589
0.11852,0.042758,0.19693,0.10587
0.11858,0.042805,0.19676,0.10585
0.11863,0.042737,0.19665,0.10583
0.1186,0.042645,0.19668,0.1058
0.11851,0.042657,0.19679,0.10575
0.11844,0.042775,0.19685,0.10569
0.11845,0.042882,0.19681,0.10558
0.11854,0.042891,0.19673,0.1054
0.11861,0.042836,0.19672,0.10517
0.11859,0.042801,0.1968,0.10504
0.1185,0.042808,0.19693,0.10511
0.11842,0.04281,0.197,0.10535
0.11844,0.04278,0.19699,0.10557
0.11854,0.042742,0.19695,0.10557
0.11866,0.0427,0.19696,0.10536
0.1187,0.042606,0.19705,0.10516
0.11865,0.042436,0.19718,0.10519
0.11857,0.042273,0.19727,0.10543
0.11855,0.042237,0.19727,0.10564
0.11862,0.042342,0.19721,0.10561
0.11873,0.042449,0.19718,0.10537
0.11879,0.042398,0.19722,0.10513
0.11877,0.042182,0.19733,0.10507
0.11869,0.041964,0.19741,0.10515
0.11866,0.041927,0.19743,0.10523
0.11873,0.042109,0.19742,0.10527
0.11886,0.042381,0.19745,0.10533
0.11896,0.042571,0.19753,0.10549
0.11896,0.04262,0.19761,0.10567
0.11889,0.042611,0.1976,0.10573
0.11886,0.042649,0.19753,0.10564
0.11892,0.042741,0.19748,0.10556
0.11905,0.042804,0.19755,0.10562
0.11913,0.04279,0.19771,0.10583
0.11913,0.042753,0.19786,0.10604
0.11908,0.042773,0.19791,0.10614
0.11907,0.042865,0.19786,0.10625
0.11914,0.043006,0.19783,0.10656
0.11926,0.043198,0.19789,0.10711
0.11935,0.04345,0.19801,0.10771
0.11939,0.043695,0.19808,0.10813
0.11938,0.043802,0.19802,0.1083
0.11935,0.043732,0.19785,0.10839
0.11935,0.043654,0.19767,0.10856
0.11941,0.043788,0.19758,0.10884
0.1195,0.044147,0.19757,0.10911
0.11956,0.044487,0.19758,0.10928
0.11954,0.044587,0.19752,0.10936
0.11946,0.044523,0.19741,0.10947
0.1194,0.044593,0.19729,0.10969
0.11944,0.044961,0.19723,0.11001
0.11956,0.045441,0.19723,0.11036
0.11965,0.045692,0.19723,0.11066
0.11966,0.04563,0.19719,0.11091
0.11961,0.045563,0.19711,0.11114
0.11959,0.045852,0.19705,0.11145
0.11966,0.046476,0.19706,0.11183
0.11978,0.04701,0.19714,0.11222
0.11986,0.04705,0.19721,0.11253
0.11985,0.046644,0.19724,0.11277
0.11981,0.046246,0.19722,0.11305
0.11981,0.046273,0.19721,0.11346
0.1199,0.046735,0.19727,0.11391
0.12004,0.047291,0.19739,0.11425
0.12014,0.047596,0.19752,0.11444
0.12018,0.047578,0.19758,0.11464
0.12014,0.047421,0.19758,0.11504
0.1201,0.047382,0.19757,0.11562
0.12012,0.047607,0.19763,0.11614
0.12022,0.048068,0.19776,0.1164
0.12033,0.048592,0.1979,0.11652
0.12038,0.048969,0.19797,0.11686
0.12035,0.049112,0.19795,0.11761
0.12031,0.049137,0.19793,0.11855
0.12035,0.049257,0.19798,0.11931
0.12048,0.04955,0.1981,0.11972
0.12061,0.049865,0.19822,0.11997
0.12066,0.049982,0.19827,0.12037
0.12063,0.049885,0.19825,0.12099
0.1206,0.049811,0.19822,0.12163
0.12065,0.050012,0.19826,0.12209
0.12074,0.050492,0.19836,0.12243
0.12082,0.051019,0.19847,0.12287
0.12084,0.051389,0.19851,0.12355
0.12083,0.051602,0.19849,0.12437
0.12086,0.051786,0.19845,0.12511
0.12092,0.051995,0.19846,0.12564
0.12098,0.052159,0.19853,0.12598
0.12101,0.052219,0.19863,0.12621
0.12102,0.052229,0.1987,0.12642
0.12102,0.052292,0.19874,0.12663
0.12101,0.052454,0.19876,0.12691
0.12102,0.052688,0.1988,0.12729
0.12104,0.052937,0.19885,0.12773
0.12109,0.053123,0.19888,0.12815
0.12113,0.053147,0.19887,0.1285
0.12113,0.052988,0.1988,0.12878
0.12107,0.052812,0.19871,0.12908
0.12102,0.052897,0.19863,0.12941
0.12102,0.053338,0.19858,0.1297
0.12108,0.053863,0.19852,0.12992
0.12111,0.054066,0.19845,0.13009
0.12108,0.053864,0.19837,0.13031
0.12098,0.053638,0.19828,0.13066
0.12091,0.053828,0.19817,0.13112
0.12092,0.054432,0.19806,0.13162
0.12098,0.055007,0.19796,0.13211
0.12102,0.055184,0.19789,0.13259
0.121,0.055079,0.19787,0.13311
0.12095,0.055095,0.1979,0.13367
0.12092,0.055406,0.19792,0.13425
0.12096,0.055777,0.19791,0.13481
0.12104,0.055917,0.19785,0.13534
0.12108,0.055876,0.19778,0.13584
0.12104,0.055964,0.19775,0.13631
0.12092,0.056332,0.19778,0.13675
0.12083,0.056769,0.19785,0.13715
0.12084,0.056985,0.19789,0.13754
0.12093,0.056969,0.19786,0.13793
0.12101,0.056992,0.19781,0.13834
0.121,0.05726,0.19781,0.13876
0.12091,0.057683,0.19789,0.1392
0.12084,0.058014,0.19798,0.13971
0.12086,0.058152,0.19801,0.1403
0.12096,0.058223,0.19794,0.14097
0.12105,0.058377,0.19785,0.14159
0.12103,0.058591,0.19783,0.14205
0.12094,0.058733,0.19791,0.14236
0.12085,0.05878,0.19801,0.14269
0.12085,0.058875,0.19803,0.14316
0.12091,0.059133,0.19796,0.14375
0.12095,0.059441,0.19788,0.14425
0.12092,0.059545,0.19787,0.14454
0.12082,0.059365,0.19793,0.14474
0.12075,0.059154,0.198,0.14509
0.12075,0.059271,0.198,0.14572
0.12082,0.059795,0.19791,0.14653
0.12089,0.06042,0.19781,0.1473
0.12088,0.060745,0.19777,0.14792
0.12079,0.060668,0.19781,0.14842
0.1207,0.060447,0.19788,0.14886
0.12067,0.060408,0.19791,0.14922
0.12073,0.060636,0.19787,0.14947
0.1208,0.060949,0.19783,0.14966
0.12083,0.061125,0.19784,0.1499
0.12078,0.061102,0.19794,0.15026
0.12071,0.060997,0.19803,0.15065
0.12069,0.060976,0.19804,0.15094
0.12076,0.061133,0.19793,0.15112
0.12084,0.061446,0.19779,0.15132
0.12085,0.061796,0.19771,0.15172
0.12078,0.062045,0.1977,0.15227
0.12067,0.062126,0.19767,0.15276
0.12063,0.062094,0.19753,0.15297
0.12067,0.062064,0.1973,0.15292
0.12072,0.062109,0.19709,0.15285
0.12071,0.062223,0.19701,0.15305
0.12061,0.062382,0.19703,0.15354
0.1205,0.062601,0.19701,0.15408
0.12048,0.062887,0.19688,0.15435
0.12058,0.063154,0.19667,0.15431
0.1207,0.063259,0.19653,0.15418
0.12075,0.063167,0.19653,0.15424
0.12068,0.063021,0.19662,0.15453
0.12058,0.062997,0.19666,0.15482
0.12054,0.063083,0.19658,0.15479
0.12058,0.06307,0.19646,0.15436
0.12065,0.062786,0.19641,0.15372
0.12068,0.062329,0.19648,0.15309
0.12065,0.061983,0.19658,0.15257
0.12059,0.061908,0.19665,0.1521
0.12053,0.061969,0.19664,0.15157
0.12051,0.061916,0.19662,0.15098
0.12055,0.061676,0.19666,0.15041
0.1206,0.061414,0.19676,0.14987
0.12065,0.061281,0.19686,0.14934
0.12064,0.061201,0.19691,0.14878
0.12059,0.060976,0.19692,0.14822
0.12056,0.060587,0.19693,0.14773
0.12058,0.060264,0.19697,0.14734
0.12064,0.0602,0.19704,0.14696
0.12066,0.060255,0.19709,0.14647
0.12062,0.060088,0.19712,0.14582
0.12054,0.059594,0.19712,0.14515
0.12051,0.05909,0.19713,0.14467
0.12056,0.058954,0.19717,0.14448
0.12068,0.05917,0.19724,0.14446
0.12076,0.059353,0.19731,0.14437
0.12075,0.059222,0.19734,0.14405
0.12068,0.058901,0.19732,0.1436
0.12062,0.058678,0.19728,0.1432
0.12063,0.058597,0.19728,0.14299
0.12072,0.058458,0.19734,0.14286
0.1208,0.05817,0.19742,0.14266
0.12081,0.057921,0.19745,0.14229
0.12073,0.0579,0.19741,0.14182
0.12064,0.057997,0.19735,0.14128
0.12062,0.057927,0.19735,0.14067
0.12072,0.057589,0.19745,0.13992
0.12082,0.057171,0.19758,0.13905
0.12083,0.056878,0.19764,0.13819
0.12071,0.056692,0.19761,0.13749
0.12057,0.056467,0.19753,0.13694
0.12054,0.056173,0.19749,0.13647
0.12063,0.055919,0.19751,0.13595
0.12074,0.055766,0.19754,0.1354
0.12074,0.055622,0.1975,0.13482
0.12062,0.055372,0.19737,0.13424
0.12048,0.055028,0.19722,0.13363
0.12044,0.054709,0.19715,0.13297
0.12048,0.054486,0.19715,0.13224
0.12052,0.054322,0.19716,0.13142
0.12049,0.054151,0.1971,0.13054
0.12039,0.05398,0.19694,0.12969
0.1203,0.053867,0.19678,0.12903
0.12027,0.053816,0.19671,0.12864
0.12031,0.053742,0.19674,0.12844
0.12036,0.053556,0.1968,0.12824
0.12038,0.053282,0.19679,0.12791
0.12036,0.053071,0.1967,0.1275
0.1203,0.053049,0.19659,0.12716
0.12024,0.053156,0.19657,0.12691
0.12021,0.053167,0.19665,0.12663
0.12025,0.052905,0.19677,0.1262
0.12032,0.052437,0.19685,0.12562
0.12033,0.052045,0.19685,0.12503
0.12026,0.051954,0.1968,0.12456
0.12016,0.052107,0.19678,0.12423
0.12013,0.052215,0.19684,0.12396
0.12021,0.052044,0.19697,0.12372
0.12031,0.051638,0.19711,0.12353
0.12034,0.051268,0.19718,0.12339
0.12028,0.051146,0.19716,0.12321
0.12022,0.051214,0.1971,0.12291
0.12022,0.051236,0.19708,0.12252
0.12027,0.051049,0.19716,0.1222
0.12031,0.050737,0.19727,0.12202
0.12029,0.050515,0.19736,0.1219
0.12023,0.050482,0.19736,0.12167
0.12021,0.050535,0.19733,0.12125
0.12023,0.050497,0.19733,0.12079
0.12025,0.050309,0.19738,0.12052
0.12023,0.050043,0.19744,0.1205
0.12018,0.049778,0.19748,0.12057
0.12014,0.049538,0.19749,0.12049
0.12015,0.049339,0.19751,0.12019
0.1202,0.049266,0.19754,0.11983
0.12023,0.049405,0.19756,0.11964
0.12023,0.049658,0.19754,0.11964
0.12019,0.049758,0.19751,0.11969
0.12013,0.049511,0.19754,0.11961
0.12008,0.049014,0.19763,0.11934
0.12007,0.048594,0.19773,0.11894
0.1201,0.048499,0.19779,0.11851
0.12014,0.048643,0.19779,0.11814
0.12013,0.048718,0.1978,0.11785
0.12008,0.04852,0.19786,0.11764
0.12001,0.048143,0.19793,0.1175
0.11997,0.04783,0.19794,0.11732
0.11998,0.04771,0.19785,0.11706
0.12001,0.047692,0.19771,0.11671
0.11999,0.047606,0.19759,0.11633
0.1199,0.047377,0.19752,0.11598
0.11978,0.047087,0.19747,0.1156
0.11968,0.046877,0.19739,0.11513
0.11966,0.04683,0.19725,0.1146
0.11967,0.046907,0.19711,0.11415
0.11965,0.046982,0.19701,0.11393
0.11957,0.046952,0.19695,0.11392
0.11945,0.046846,0.19691,0.11393
0.11937,0.046787,0.19685,0.11376
0.11936,0.046832,0.19675,0.11338
0.11938,0.046883,0.19663,0.11301
0.11936,0.046781,0.19655,0.11286
0.11927,0.046492,0.19654,0.11295
0.11918,0.046173,0.19658,0.11308
0.11914,0.046017,0.19662,0.11302
0.11918,0.046029,0.1966,0.11273
0.11922,0.04605,0.19654,0.11238
0.1192,0.045974,0.19651,0.11216
0.11909,0.045879,0.19656,0.11209
0.11897,0.045899,0.19665,0.11205
0.11892,0.046008,0.1967,0.11189
0.11897,0.046005,0.19666,0.11159
0.11904,0.045747,0.19659,0.11131
0.11905,0.04535,0.19659,0.11115
0.11897,0.045113,0.19669,0.11114
0.11884,0.045226,0.19682,0.1112
0.1188,0.045568,0.19688,0.11126
0.11887,0.045806,0.19684,0.11131
0.11897,0.045702,0.19677,0.11134
0.119,0.045344,0.19675,0.11131
0.11892,0.045046,0.19681,0.11117
0.11881,0.04504,0.19687,0.11095
0.11877,0.04525,0.19688,0.11076
0.11884,0.045411,0.19682,0.11072
0.11893,0.045364,0.19677,0.11082
0.11894,0.045198,0.19679,0.11094
0.11887,0.045094,0.19688,0.11096
0.11878,0.045078,0.19698,0.11091
0.11875,0.04504,0.19701,0.11095
0.1188,0.04495,0.19696,0.11113
0.11889,0.044936,0.1969,0.11136
0.11895,0.045102,0.19689,0.11145
0.11894,0.045327,0.19698,0.11138
0.11888,0.04534,0.19711,0.11127
0.11882,0.045053,0.19719,0.11127
0.11881,0.044699,0.19718,0.11135
0.11886,0.044587,0.19713,0.11134
0.11893,0.044737,0.19713,0.11113
0.11896,0.044876,0.19723,0.11086
0.11892,0.044773,0.19738,0.11079
0.11887,0.04452,0.19744,0.11098
0.11888,0.044401,0.19734,0.11122
0.11893,0.044536,0.19716,0.11123
0.11898,0.044745,0.19701,0.11092
0.11897,0.044785,0.19697,0.11047
0.11893,0.04463,0.19699,0.11007
0.1189,0.044447,0.19697,0.10976
0.11889,0.044344,0.19687,0.10943
0.11889,0.044265,0.19674,0.10907
0.11889,0.044139,0.19666,0.10879
0.11889,0.044032,0.19666,0.1087
0.1189,0.044053,0.19668,0.10871
0.1189,0.044172,0.19665,0.10869
0.11887,0.044233,0.19656,0.10858
0.11886,0.044171,0.19649,0.10852
0.1189,0.044126,0.19649,0.10861
0.11897,0.044263,0.19654,0.10878
0.11902,0.044521,0.19659,0.10879
0.11901,0.044638,0.1966,0.10855
0.11895,0.044442,0.19657,0.10824
0.11895,0.044062,0.19658,0.10808
0.11904,0.043809,0.19664,0.1081
0.11917,0.043871,0.19675,0.10813
0.11922,0.044163,0.19685,0.10802
0.11919,0.044455,0.19689,0.10787
0.11914,0.044591,0.1969,0.10792
0.11916,0.04457,0.19692,0.10821
0.11926,0.04447,0.197,0.10854
0.11935,0.044364,0.19714,0.10864
0.11938,0.044304,0.19727,0.10846
0.11935,0.044318,0.19732,0.10825
0.11933,0.044378,0.1973,0.10827
0.11934,0.044396,0.19726,0.10849
0.11938,0.044315,0.19732,0.1087
0.11947,0.044203,0.19746,0.10869
0.11958,0.044202,0.19761,0.10851
0.11964,0.044357,0.19763,0.1084
0.11961,0.044507,0.19756,0.10847
0.11952,0.044445,0.19752,0.10867
0.11951,0.044171,0.19765,0.10878
0.11967,0.043941,0.19788,0.10876
0.11987,0.044021,0.19802,0.10874
0.1199,0.044389,0.19795,0.1089
0.11975,0.044774,0.19777,0.10931
0.11966,0.044972,0.19774,0.10983
0.11983,0.045053,0.19794,0.1103
0.12012,0.045186,0.19818,0.1106
0.12015,0.045359,0.19819,0.11073
0.11987,0.045391,0.19799,0.11075
0.11972,0.045252,0.19793,0.11074
0.12019,0.045208,0.19831,0.11085
0.12114,0.045529,0.19902,0.11116
0.1218,0.04609,0.19954,0.11167
0.12159,0.046426,0.19943,0.11223
0.12072,0.046248,0.19878,0.11273
0.11997,0.045823,0.19813,0.11312
0.11984,0.045708,0.19788,0.11344
0.12014,0.046126,0.19802,0.11371
0.12037,0.046712,0.1982,0.11385
0.12032,0.046944,0.19815,0.11384
0.12018,0.046736,0.19792,0.11373
0.12016,0.046508,0.19772,0.11366
0.12024,0.046676,0.19767,0.11372
0.12028,0.047176,0.19769,0.11392
0.12023,0.04758,0.19768,0.11418
0.12019,0.047602,0.19762,0.11445
0.12023,0.047393,0.19757,0.11473
0.12027,0.047297,0.19756,0.11504
0.12026,0.047454,0.19757,0.11539
0.1202,0.047708,0.19754,0.11576
0.12018,0.047881,0.19751,0.11612
0.12023,0.047995,0.19752,0.11647
0.12031,0.048173,0.19755,0.11679
0.12033,0.048434,0.19757,0.11712
0.12031,0.048667,0.19753,0.11751
0.1203,0.048803,0.1975,0.11799
0.12035,0.048913,0.19753,0.11852
0.12043,0.049085,0.19763,0.11901
0.12048,0.049283,0.19772,0.11936
0.12045,0.049396,0.19775,0.1196
0.1204,0.049425,0.19775,0.11986
0.12038,0.049517,0.19778,0.12024
0.12044,0.049789,0.19786,0.12071
0.12056,0.050159,0.19794,0.12116
0.12065,0.050426,0.19797,0.12152
0.12066,0.050514,0.19796,0.12184
0.12059,0.050568,0.19798,0.12222
0.12053,0.050764,0.19805,0.12266
0.12054,0.051071,0.19813,0.1231
0.12065,0.051268,0.19815,0.12343
0.12076,0.051203,0.19811,0.12372
0.12078,0.050995,0.1981,0.12411
0.12069,0.050935,0.19817,0.12472
0.12061,0.051191,0.19828,0.12545
0.12061,0.051653,0.19833,0.1261
0.1207,0.052043,0.19828,0.12659
0.12078,0.052184,0.19819,0.12704
0.12076,0.052133,0.19816,0.12763
0.12067,0.052091,0.19822,0.12841
0.1206,0.052209,0.19833,0.12912
0.12062,0.052473,0.19837,0.12953
0.12072,0.05273,0.19834,0.12959
0.12079,0.052807,0.19828,0.12952
0.12078,0.052657,0.19829,0.12958
0.12068,0.052426,0.19838,0.12986
0.12059,0.052359,0.19847,0.13027
0.12059,0.052582,0.19847,0.13069
0.12067,0.052969,0.19838,0.13113
0.12073,0.053258,0.19827,0.13161
0.12069,0.053326,0.1982,0.13216
0.12057,0.053282,0.1982,0.13269
0.12044,0.053304,0.19818,0.1331
0.1204,0.05342,0.19806,0.13331
0.12044,0.053519,0.19785,0.13333
0.12049,0.053538,0.19764,0.13329
0.12045,0.053573,0.19752,0.13335
0.12032,0.053752,0.1975,0.13364
0.1202,0.054054,0.19751,0.13416
0.12016,0.054307,0.19743,0.13474
0.12022,0.054385,0.19727,0.13519
0.1203,0.054354,0.1971,0.13547
0.12028,0.054396,0.19702,0.13567
0.12017,0.054612,0.19703,0.13592
0.12004,0.054943,0.19706,0.1363
0.12001,0.055273,0.197,0.13675
0.1201,0.055547,0.19689,0.13723
0.12021,0.055762,0.19681,0.13772
0.12024,0.055897,0.19683,0.1382
0.12015,0.055914,0.1969,0.13864
0.12003,0.055861,0.19694,0.13897
0.12,0.055887,0.19689,0.13923
0.1201,0.056092,0.19681,0.1395
0.12023,0.056393,0.19679,0.13987
0.12028,0.0566,0.19685,0.14033
0.12023,0.056646,0.19698,0.14082
0.12015,0.056675,0.19708,0.14125
0.12012,0.056853,0.1971,0.14158
0.12018,0.057151,0.19706,0.14184
0.12029,0.057374,0.19701,0.1421
0.12035,0.057409,0.197,0.14242
0.12035,0.057357,0.19704,0.14283
0.1203,0.057392,0.19711,0.1433
0.12028,0.05757,0.19715,0.14375
0.12034,0.057824,0.19713,0.14416
0.12044,0.058092,0.19708,0.14457
0.12052,0.058375,0.19706,0.14506
0.12053,0.058656,0.1971,0.14564
0.12049,0.058857,0.19717,0.14623
0.12046,0.058931,0.19721,0.14677
0.12051,0.058991,0.19721,0.14732
0.12062,0.059243,0.19718,0.148
0.12072,0.05976,0.19718,0.14881
0.12077,0.060359,0.19724,0.14959
0.12075,0.060746,0.19729,0.15011
0.12071,0.060791,0.19731,0.15031
0.12073,0.060658,0.19729,0.15033
0.12082,0.060637,0.19729,0.1504
0.12093,0.060854,0.19737,0.15062
0.12098,0.061163,0.19748,0.15094
0.12096,0.061334,0.19755,0.15128
0.12091,0.061303,0.19753,0.15159
0.1209,0.061231,0.19745,0.15191
0.12097,0.061325,0.19739,0.15224
0.12108,0.061629,0.19738,0.15256
0.12115,0.062005,0.19738,0.15284
0.12112,0.062304,0.19731,0.1531
0.12102,0.062499,0.19717,0.15336
0.12096,0.06266,0.197,0.15364
0.12099,0.062827,0.19689,0.1539
0.12108,0.062937,0.19688,0.1541
0.12116,0.062905,0.19691,0.15421
0.12115,0.062752,0.1969,0.15421
0.12105,0.062619,0.1968,0.1541
0.12096,0.062638,0.19666,0.15389
0.12097,0.062795,0.19658,0.15363
0.12106,0.062929,0.1966,0.15339
0.12115,0.062876,0.19666,0.15316
0.12114,0.062612,0.19668,0.15284
0.12105,0.062264,0.19663,0.15236
0.12097,0.062,0.19658,0.15182
0.12099,0.061892,0.19659,0.15137
0.12109,0.061892,0.19668,0.15108
0.12118,0.061885,0.19678,0.1508
0.12117,0.061776,0.19682,0.15029
0.12107,0.061544,0.19679,0.14946
0.12098,0.061266,0.19678,0.14854
0.12097,0.061062,0.19686,0.14784
0.12105,0.060994,0.19703,0.14748
0.12113,0.060995,0.1972,0.14723
0.12115,0.060923,0.19726,0.14682
0.1211,0.060707,0.19721,0.14619
0.12102,0.060422,0.19714,0.14557
0.12099,0.060198,0.19716,0.14518
0.12103,0.060083,0.19727,0.14498
0.1211,0.06001,0.1974,0.14477
0.12113,0.059892,0.19746,0.14438
0.12107,0.059698,0.19743,0.14385
0.12098,0.059451,0.19735,0.14334
0.12094,0.059201,0.19732,0.14292
0.12099,0.05902,0.19737,0.1425
0.12108,0.058951,0.19746,0.14203
0.12112,0.058922,0.19751,0.14153
0.12108,0.058763,0.1975,0.14105
0.121,0.058401,0.19746,0.14065
0.12095,0.058035,0.19745,0.14034
0.12098,0.057972,0.1975,0.14011
0.12104,0.058242,0.19758,0.13997
0.12105,0.058453,0.1976,0.1398
0.121,0.058157,0.19755,0.13942
0.12093,0.057348,0.19749,0.13871
0.12089,0.056512,0.19749,0.13777
0.12091,0.056128,0.19758,0.13686
0.12094,0.0562,0.19771,0.13617
0.12093,0.056316,0.1978,0.13567
0.12087,0.056123,0.1978,0.1352
0.12079,0.05567,0.19774,0.13468
0.12074,0.0553,0.19768,0.13418
0.12073,0.055228,0.19763,0.13375
0.12076,0.0553,0.19758,0.13335
0.12076,0.055157,0.19749,0.13285
0.12068,0.054642,0.19738,0.13221
0.12056,0.054006,0.19727,0.13149
0.12044,0.05366,0.19718,0.13078
