ch1voltsWL2,ch5voltsWL2
0.0010111,0.046413
0.00086375,0.045476
0.00070526,0.044305
0.0005597,0.042766
0.00042846,0.040824
0.00029754,0.038647
0.00015434,0.036534
-2.1888e-06,0.034708
-0.00016173,0.03316
-0.00030778,0.031716
-0.00042563,0.030244
-0.00051214,0.028782
-0.00058041,0.027463
-0.0006508,0.026337
-0.0007336,0.025313
-0.00082126,0.02426
-0.00089941,0.023139
-0.0009624,0.022005
-0.0010136,0.020908
-0.001052,0.019818
-0.0010672,0.018655
-0.0010511,0.017378
-0.0010126,0.016013
-0.00097221,0.014616
-0.00094284,0.013243
-0.00092071,0.011959
-0.00089621,0.010845
-0.00086765,0.0099645
-0.00083898,0.0092913
-0.00080834,0.008702
-0.00076823,0.0080555
-0.00071965,0.0073063
-0.00067852,0.0065425
-0.00066117,0.0058975
-0.00066547,0.0053969
-0.00067239,0.0048901
-0.0006656,0.0041646
-0.00064336,0.003164
-0.00060977,0.0020932
-0.00056354,0.0012616
-0.00050519,0.0007767
-0.00045216,0.00040849
-0.00043256,-0.00019138
-0.00045428,-0.001111
-0.00048576,-0.002051
-0.00048035,-0.0026155
-0.00042428,-0.0027259
-0.00035347,-0.0027092
-0.00031521,-0.0029674
-0.00031542,-0.0036047
-0.00031217,-0.0044157
-0.00026352,-0.0051998
-0.00017483,-0.0059987
-9.2745e-05,-0.0069835
-5.6002e-05,-0.0081651
-6.03e-05,-0.0093059
-7.2733e-05,-0.010141
-7.2008e-05,-0.010641
-6.7162e-05,-0.011012
-8.1206e-05,-0.011472
-0.00012752,-0.012072
-0.0002061,-0.012744
-0.00031437,-0.013472
-0.00045031,-0.014336
-0.00060397,-0.01541
-0.0007549,-0.016647
-0.00088542,-0.017901
-0.00099537,-0.019064
-0.0010995,-0.020147
-0.0012102,-0.02123
-0.0013256,-0.022344
-0.0014341,-0.023404
-0.0015269,-0.02428
-0.0016005,-0.024913
-0.0016539,-0.025384
-0.0016885,-0.025852
-0.0017133,-0.026416
-0.0017431,-0.027029
-0.0017837,-0.027546
-0.0018216,-0.027887
-0.0018338,-0.028136
-0.0018105,-0.028489
-0.0017666,-0.029066
-0.0017276,-0.029799
-0.0017041,-0.030487
-0.0016828,-0.030975
-0.0016432,-0.031264
-0.0015802,-0.031462
-0.0015113,-0.031658
-0.0014623,-0.031866
-0.001445,-0.032077
-0.001446,-0.032323
-0.0014367,-0.032657
-0.001398,-0.033093
-0.0013371,-0.033567
-0.0012813,-0.033986
-0.0012533,-0.034303
-0.0012502,-0.034538
-0.0012482,-0.034742
-0.0012255,-0.034956
-0.0011799,-0.035204
-0.0011248,-0.035502
-0.0010718,-0.035834
-0.0010221,-0.036129
-0.00097368,-0.036278
-0.00093259,-0.036214
-0.00091058,-0.035987
-0.00091096,-0.035734
-0.00091924,-0.035573
-0.00091135,-0.035521
-0.00087237,-0.035537
-0.00080685,-0.035625
-0.000731,-0.035871
-0.00065639,-0.036327
-0.00058255,-0.036877
-0.00050475,-0.037248
-0.00042631,-0.037212
-0.00036128,-0.036787
-0.00032507,-0.036251
-0.00032373,-0.035933
-0.00035291,-0.035991
-0.00040583,-0.036351
-0.00047965,-0.036848
-0.00057372,-0.037374
-0.00068409,-0.037917
-0.00080207,-0.038494
-0.00091853,-0.039086
-0.0010283,-0.039648
-0.0011296,-0.040156
-0.0012212,-0.040612
-0.0013007,-0.041016
-0.0013664,-0.041344
-0.0014186,-0.041573
-0.0014582,-0.041719
-0.0014856,-0.041839
-0.0015,-0.041986
-0.0015009,-0.042165
-0.001488,-0.042331
-0.0014606,-0.042443
-0.0014169,-0.042498
-0.0013565,-0.04252
-0.0012816,-0.042523
-0.0011962,-0.042479
-0.0011055,-0.042339
-0.0010176,-0.042088
-0.00094272,-0.041777
-0.00088515,-0.041514
-0.00083387,-0.041377
-0.00076563,-0.041357
-0.00066419,-0.041355
-0.00053914,-0.04127
-0.00042235,-0.041087
-0.00034201,-0.04088
-0.00029847,-0.040736
-0.00026518,-0.040678
-0.00021253,-0.040664
-0.00013109,-0.040652
-3.5816e-05,-0.040645
4.7951e-05,-0.040655
0.00010553,-0.040657
0.00014772,-0.040605
0.0002059,-0.040493
0.00030438,-0.040377
0.00043136,-0.040306
0.00054288,-0.040236
0.00060566,-0.040041
0.00063456,-0.039633
0.00067404,-0.039067
0.0007393,-0.038494
0.00079437,-0.038015
0.00080679,-0.037605
0.00081089,-0.037164
0.00088082,-0.036642
0.0010284,-0.03607
0.0011623,-0.035474
0.0011908,-0.034789
0.0011522,-0.033903
0.0011836,-0.032779
0.0013348,-0.031545
0.0014668,-0.030417
0.0014076,-0.029565
0.0011936,-0.029018
0.0010547,-0.028701
0.001109,-0.028517
0.0011584,-0.028393
0.00092228,-0.028269
0.00046599,-0.028089
0.00022123,-0.027826
0.00044781,-0.02751
0.00078156,-0.02721
0.00057276,-0.026943
-0.00022959,-0.026624
-0.00073954,-0.026117
3.0476e-05,-0.025368
0.0019487,-0.024479
0.0036038,-0.023628
0.0035794,-0.022899
0.0018701,-0.022212
-0.00010951,-0.021421
-0.00093698,-0.020491
-0.00047144,-0.019542
0.00029395,-0.018719
0.00046023,-0.018026
7.3171e-05,-0.017325
-0.00021417,-0.016481
-3.7373e-05,-0.015475
0.0003389,-0.014368
0.00048642,-0.013198
0.00035839,-0.011952
0.00025299,-0.01066
0.00036564,-0.0094438
0.00056235,-0.0084308
0.00061206,-0.0076082
0.00050331,-0.0068028
0.00043095,-0.0058272
0.00052093,-0.0046443
0.00067959,-0.0033848
