ch1voltsWL2,ch4voltsWL2
0.00033037,-0.0027398
0.00041323,-0.0025171
0.00050724,-0.0023559
0.00056356,-0.0022935
0.00056478,-0.0022889
0.00053264,-0.0022686
0.0005005,-0.0022093
0.00048002,-0.0021621
0.00045602,-0.0021924
0.00041106,-0.0023067
0.00035018,-0.0024408
0.00030082,-0.0025048
0.00029194,-0.0024318
0.00033466,-0.0021998
0.00041866,-0.0018368
0.00052022,-0.0014154
0.00061213,-0.0010184
0.00067295,-0.00068392
0.00069624,-0.00038373
0.00069401,-8.1068e-05
0.00068838,0.00017796
0.00069657,0.00025255
0.00072224,1.8484e-05
0.0007595,-0.00049699
0.00080086,-0.0011033
0.0008377,-0.0015832
0.00085502,-0.001845
0.00083345,-0.0019482
0.00076378,-0.0020021
0.00066149,-0.002063
0.00056243,-0.0021263
0.00049756,-0.0021857
0.00046799,-0.002268
0.000445,-0.0024085
0.00039748,-0.0026124
0.00032206,-0.0028534
0.00024723,-0.0031007
0.00020691,-0.0033394
0.00020774,-0.0035685
0.00022099,-0.003794
0.00020712,-0.0040236
0.00015167,-0.0042533
8.0599e-05,-0.0044488
4.0858e-05,-0.0045542
6.2056e-05,-0.0045384
0.00012979,-0.0044383
0.00019268,-0.004338
0.00020063,-0.0042872
0.00014543,-0.0042416
6.8928e-05,-0.0041025
2.9689e-05,-0.003821
5.5891e-05,-0.0034552
0.00012728,-0.0031129
0.00020328,-0.0028417
0.00026582,-0.0025884
0.00032963,-0.0022654
0.00041144,-0.0018396
0.00049784,-0.0013433
0.00055469,-0.00081256
0.00056972,-0.00024494
0.00057437,0.00036906
0.00061263,0.00099373
0.00069088,0.0015586
0.00076982,0.0020266
0.00081143,0.0024271
0.00082686,0.0028012
0.00086794,0.0031225
0.0009712,0.0033015
0.0011192,0.003284
0.0012613,0.0031331
0.0013658,0.0029942
0.0014409,0.0029739
0.0015069,0.0030614
0.00156,0.0031662
0.001575,0.0032159
0.0015405,0.0032057
0.0014792,0.0031713
0.0014287,0.0031452
