ch1voltsWL1,ch5voltsWL1,ch1voltsWL2,ch5voltsWL2
0.23676,0.13066,0.65546,0.14016
0.23675,0.1306,0.65551,0.14007
0.23675,0.13059,0.65562,0.14032
0.23675,0.1308,0.65576,0.14094
0.23675,0.13121,0.65587,0.14164
0.23674,0.13168,0.65591,0.14213
0.23673,0.13217,0.65591,0.14238
0.23674,0.13264,0.65593,0.14255
0.23678,0.13301,0.65599,0.14276
0.23682,0.13315,0.65608,0.14295
0.23682,0.1331,0.65613,0.14293
0.2368,0.13298,0.65613,0.14266
0.23676,0.13287,0.65608,0.1423
0.23674,0.13269,0.656,0.14206
0.23673,0.13234,0.65588,0.14199
0.23672,0.13191,0.65572,0.14195
0.2367,0.13164,0.65552,0.1418
0.23666,0.13167,0.65532,0.14152
0.23663,0.13184,0.6552,0.14125
0.2366,0.13182,0.65517,0.1411
0.23658,0.13154,0.65517,0.14106
0.23653,0.13122,0.65518,0.14101
0.23648,0.13111,0.65517,0.14091
0.23643,0.13118,0.6552,0.14085
0.23641,0.13116,0.65528,0.1409
0.2364,0.13092,0.65542,0.14103
0.23638,0.13064,0.65555,0.14103
0.23633,0.13052,0.65567,0.1408
0.23627,0.13047,0.65576,0.14041
0.23622,0.13018,0.65586,0.1401
0.23619,0.12954,0.65594,0.13999
0.23617,0.12889,0.65599,0.14001
0.23613,0.12861,0.65599,0.13996
0.23608,0.1287,0.65598,0.13977
0.23603,0.12873,0.65598,0.13949
0.23598,0.12836,0.656,0.13921
0.23593,0.12777,0.656,0.13891
0.23587,0.12741,0.65597,0.13858
0.23581,0.12744,0.65592,0.13826
0.23576,0.12756,0.65592,0.13811
0.23571,0.12735,0.65597,0.13818
0.23564,0.12682,0.65604,0.13832
0.23555,0.12636,0.65609,0.13833
0.23547,0.12625,0.65614,0.13817
0.23543,0.12635,0.65624,0.13803
0.23542,0.12636,0.6564,0.1381
0.23542,0.12618,0.65658,0.13832
0.2354,0.12598,0.65673,0.13843
0.23537,0.1259,0.6568,0.13823
0.23536,0.12575,0.65686,0.13779
0.23538,0.12532,0.65694,0.13736
0.23541,0.12468,0.65708,0.13712
0.23544,0.12414,0.65724,0.13696
0.23545,0.12383,0.65738,0.13671
0.23543,0.12353,0.65746,0.13627
0.23541,0.12291,0.65748,0.13576
0.23538,0.12207,0.65743,0.1353
0.23536,0.12145,0.65735,0.1349
0.23534,0.12136,0.65725,0.1345
0.23532,0.12159,0.65716,0.13411
0.23531,0.12166,0.6571,0.13382
0.23529,0.12132,0.65706,0.13369
0.23526,0.12072,0.65703,0.13363
0.23521,0.12015,0.657,0.13349
0.23517,0.11977,0.65695,0.13321
0.23514,0.11958,0.65691,0.1329
0.23512,0.11953,0.65688,0.13267
0.2351,0.11951,0.65686,0.13252
0.23509,0.11934,0.65684,0.13236
0.23507,0.11887,0.65682,0.13216
0.23505,0.11821,0.65682,0.13197
0.23502,0.11774,0.65685,0.13185
0.23499,0.11771,0.6569,0.13171
0.23496,0.11791,0.65696,0.13142
0.23494,0.11793,0.65703,0.13099
0.23494,0.11757,0.65714,0.13065
0.23494,0.11709,0.65727,0.13061
0.23495,0.11686,0.65737,0.13089
0.23495,0.11695,0.6574,0.13125
0.23493,0.11713,0.65736,0.13144
0.2349,0.11716,0.65732,0.13139
0.23487,0.11703,0.65734,0.13126
0.23486,0.11691,0.65743,0.13119
0.23485,0.11686,0.65755,0.1312
0.23484,0.1168,0.65765,0.13117
0.23483,0.11666,0.65771,0.13108
0.23485,0.11648,0.65777,0.13098
0.2349,0.11635,0.65784,0.13098
0.23496,0.11623,0.65791,0.13101
0.23499,0.11602,0.65794,0.13093
0.235,0.11572,0.65796,0.13062
0.235,0.11548,0.658,0.13023
0.235,0.11544,0.65811,0.13002
0.23503,0.11548,0.65828,0.1301
0.23507,0.11534,0.65845,0.13028
0.23511,0.11491,0.65856,0.13026
0.23513,0.11443,0.6586,0.12993
0.23514,0.11422,0.65856,0.12946
0.23512,0.11429,0.65848,0.12913
0.2351,0.11428,0.65837,0.12902
0.23508,0.11391,0.65828,0.12898
0.2351,0.1134,0.65822,0.12881
0.23513,0.11323,0.65815,0.12849
0.23516,0.11354,0.65807,0.12821
0.23514,0.11394,0.65797,0.12815
0.23511,0.11395,0.65788,0.1283
0.23509,0.1136,0.65784,0.12848
0.23511,0.11332,0.65784,0.12849
0.23515,0.11341,0.65785,0.12827
0.23519,0.11363,0.65783,0.12794
0.2352,0.11359,0.65781,0.12768
0.23522,0.11323,0.65783,0.12765
0.23524,0.11288,0.65792,0.12783
0.23525,0.11281,0.65805,0.12806
0.23526,0.11293,0.65818,0.1282
0.23526,0.11297,0.65828,0.1282
0.23528,0.11295,0.65836,0.12819
0.23531,0.11304,0.65842,0.12828
0.23535,0.1133,0.65845,0.12844
0.23538,0.1135,0.65845,0.12851
0.23539,0.11342,0.65843,0.12839
0.23539,0.11309,0.65841,0.12821
0.23538,0.11278,0.65842,0.12823
0.23538,0.11266,0.65843,0.12854
0.23541,0.11272,0.65841,0.12894
0.23546,0.11283,0.6584,0.12908
0.23554,0.11293,0.65845,0.12879
0.23561,0.11299,0.65858,0.1283
0.23566,0.11299,0.65872,0.12801
0.2357,0.11295,0.65882,0.12812
0.23574,0.11297,0.65886,0.12848
0.23582,0.11308,0.6589,0.12879
0.2359,0.11317,0.65901,0.12889
0.23595,0.11305,0.65919,0.12879
0.23596,0.1127,0.65937,0.12862
0.23595,0.11235,0.65948,0.12842
0.23595,0.11222,0.6595,0.12816
0.23598,0.1123,0.65945,0.12789
0.23602,0.11231,0.65936,0.12769
0.23603,0.11211,0.65921,0.12763
0.23601,0.11186,0.65902,0.12767
0.23599,0.11186,0.65882,0.12766
0.236,0.11213,0.65868,0.12753
0.23604,0.11238,0.65859,0.12731
0.23608,0.11231,0.65853,0.12713
0.23609,0.11193,0.65847,0.12701
0.23608,0.11152,0.65841,0.12693
0.23607,0.11135,0.65839,0.12681
0.23609,0.1114,0.65842,0.12664
0.23612,0.11153,0.6585,0.12651
0.23614,0.11157,0.65858,0.12654
0.23614,0.11152,0.65863,0.12674
0.23613,0.11138,0.65868,0.12705
0.23614,0.11121,0.65873,0.1273
0.23617,0.1111,0.65879,0.12735
0.23618,0.11116,0.65885,0.12726
0.23618,0.11144,0.6589,0.12721
0.2362,0.11184,0.65894,0.12738
0.23624,0.11213,0.65898,0.12771
0.2363,0.11216,0.659,0.12798
0.23636,0.11194,0.65898,0.12794
0.23637,0.11169,0.65893,0.12762
0.23637,0.11158,0.65889,0.12725
0.23638,0.11164,0.65889,0.12708
0.2364,0.11168,0.65892,0.12715
0.23641,0.11157,0.65896,0.12728
0.23642,0.11136,0.65902,0.12734
0.23646,0.11127,0.65911,0.12736
0.23653,0.11135,0.65925,0.12746
0.23661,0.11146,0.65938,0.12762
0.23666,0.11139,0.65945,0.1277
0.23666,0.1112,0.65946,0.12759
0.23665,0.11116,0.6595,0.12738
0.23669,0.11139,0.65962,0.12732
0.23675,0.11162,0.65982,0.12747
0.23678,0.11151,0.66001,0.12762
0.23677,0.11109,0.66007,0.12746
0.23672,0.11081,0.66,0.12696
0.23671,0.11096,0.65985,0.12645
0.23674,0.11134,0.65968,0.12629
0.23678,0.1114,0.65949,0.12655
0.23679,0.11099,0.65928,0.12686
0.23676,0.1105,0.65905,0.12686
0.23672,0.11044,0.65887,0.12651
0.23671,0.11082,0.6588,0.12614
0.23674,0.11113,0.65881,0.12606
0.23677,0.11094,0.65885,0.12629
0.23677,0.11035,0.65888,0.12653
0.23675,0.10984,0.65889,0.12653
0.23674,0.10976,0.6589,0.12628
0.23677,0.1101,0.65892,0.12599
0.23681,0.11056,0.65896,0.12586
0.23682,0.1109,0.65899,0.12597
0.2368,0.11101,0.65904,0.12622
0.23678,0.11092,0.65911,0.12646
0.2368,0.11076,0.65917,0.12657
0.23683,0.11066,0.65921,0.12652
0.23686,0.1107,0.65921,0.12638
0.23686,0.11075,0.6592,0.12625
0.23685,0.11066,0.65917,0.12622
0.23685,0.11041,0.65915,0.12622
0.23685,0.11023,0.65911,0.12618
0.23686,0.1103,0.65908,0.12606
0.23686,0.11056,0.65908,0.12595
0.23686,0.11066,0.65913,0.12595
0.23686,0.1104,0.65919,0.12608
0.23688,0.10992,0.65923,0.12619
0.23689,0.10968,0.65925,0.12617
0.23691,0.10995,0.65929,0.12605
0.23694,0.11056,0.65938,0.12601
0.23699,0.11107,0.65948,0.12619
0.23705,0.11123,0.65958,0.12652
0.2371,0.11113,0.65964,0.12678
0.23713,0.11102,0.65968,0.12681
0.23713,0.11099,0.65974,0.12664
0.23713,0.11098,0.65981,0.12648
0.23713,0.11092,0.65982,0.12644
0.2371,0.1109,0.65971,0.12649
0.23706,0.11098,0.6595,0.12648
0.23703,0.1111,0.65924,0.12639
0.23702,0.11117,0.65898,0.12632
0.23704,0.11123,0.65877,0.12638
0.23705,0.11144,0.65858,0.12654
0.23703,0.11182,0.65843,0.12671
0.23701,0.11216,0.65838,0.1268
0.23703,0.11225,0.65842,0.12685
0.23708,0.11211,0.65851,0.12697
0.23714,0.11206,0.65857,0.12717
0.23717,0.11232,0.65856,0.12739
0.23716,0.11278,0.65851,0.12754
0.23716,0.11305,0.6585,0.12762
0.23721,0.11295,0.65855,0.1276
0.23726,0.11266,0.65861,0.12748
0.23728,0.11255,0.65859,0.12733
0.23724,0.1128,0.65851,0.12724
0.23721,0.11316,0.65841,0.12735
0.23723,0.11328,0.65837,0.1276
0.2373,0.11308,0.65836,0.12776
0.23733,0.11282,0.65833,0.12763
0.23731,0.11282,0.65824,0.12726
0.23725,0.1131,0.65811,0.12701
0.23724,0.11344,0.65801,0.12717
0.23729,0.11358,0.65799,0.12766
0.23734,0.11351,0.65801,0.12811
0.23734,0.11338,0.65802,0.12816
0.2373,0.11335,0.658,0.12789
0.23726,0.11347,0.65798,0.12767
0.23728,0.11368,0.658,0.1278
0.23733,0.11394,0.65806,0.12824
0.23735,0.11419,0.65815,0.12868
0.23733,0.1144,0.65823,0.12889
0.2373,0.1146,0.65829,0.12889
0.23731,0.11483,0.65832,0.12883
0.23737,0.11514,0.65834,0.12883
0.23743,0.11549,0.65837,0.12893
0.23746,0.11577,0.65843,0.12912
0.23746,0.11581,0.65851,0.12932
0.23745,0.11556,0.65855,0.12943
0.23744,0.11522,0.6585,0.12937
0.23741,0.11508,0.65835,0.12918
0.23739,0.1153,0.65816,0.12904
0.23739,0.11567,0.658,0.1291
0.23741,0.11588,0.65789,0.12933
0.23744,0.11582,0.65779,0.12952
0.23744,0.11573,0.65766,0.1295
0.23741,0.11589,0.65752,0.12934
0.2374,0.11622,0.65739,0.12923
0.2374,0.11641,0.6573,0.12927
0.2374,0.11631,0.65723,0.12939
0.23737,0.11615,0.65713,0.12945
0.23732,0.1162,0.65698,0.12938
0.23729,0.11643,0.65684,0.12925
0.23729,0.11656,0.65675,0.12916
0.23731,0.11642,0.65671,0.12914
0.23732,0.11626,0.65666,0.12922
0.23729,0.11639,0.65659,0.12936
0.23725,0.11677,0.6565,0.1295
0.23721,0.11706,0.65646,0.12952
0.23721,0.11704,0.65648,0.1294
0.23722,0.11687,0.65652,0.12925
0.23723,0.11687,0.65651,0.12923
0.23722,0.1171,0.65644,0.12942
0.23723,0.11733,0.65635,0.1297
0.23726,0.11733,0.65631,0.12986
0.23729,0.11722,0.65632,0.12987
0.23729,0.11727,0.65635,0.1299
0.23725,0.11759,0.65636,0.13013
0.23721,0.11796,0.65636,0.13053
0.23719,0.11815,0.65639,0.1309
0.23719,0.11826,0.65644,0.13108
0.23719,0.11856,0.65651,0.1311
0.23719,0.11914,0.65657,0.13117
0.23719,0.11971,0.6566,0.13139
0.23722,0.11993,0.65662,0.13166
0.23726,0.11981,0.65664,0.13188
0.23729,0.11973,0.65667,0.13202
0.2373,0.12001,0.65672,0.13218
0.2373,0.12055,0.65679,0.13238
0.2373,0.12091,0.65685,0.13249
0.2373,0.12074,0.65684,0.1324
0.23728,0.12019,0.65672,0.13218
0.23724,0.11971,0.65651,0.13205
0.2372,0.11967,0.65629,0.13212
0.23718,0.12006,0.65611,0.13228
0.2372,0.12059,0.65597,0.13236
0.23722,0.12092,0.65584,0.13228
0.23722,0.12097,0.65571,0.13218
0.2372,0.12081,0.65558,0.13221
0.23717,0.12063,0.65549,0.13233
0.23714,0.12054,0.6554,0.13236
0.23711,0.12055,0.65529,0.13224
0.23707,0.12062,0.65516,0.13206
0.23704,0.12072,0.65503,0.13197
0.23701,0.12087,0.65496,0.13201
0.237,0.12102,0.65496,0.13207
0.23698,0.1211,0.65496,0.13206
0.23694,0.12107,0.65494,0.13201
0.23689,0.12096,0.65492,0.13202
0.23687,0.12089,0.65494,0.13211
0.23686,0.12097,0.655,0.13223
0.23686,0.12121,0.65505,0.13235
0.23685,0.1216,0.65502,0.13252
0.23684,0.12203,0.65494,0.13282
0.23685,0.12238,0.6549,0.1332
0.23687,0.12254,0.65493,0.13349
0.23688,0.12258,0.65497,0.13358
0.23684,0.12265,0.65495,0.13352
0.23678,0.12283,0.65488,0.1335
0.23674,0.12307,0.65486,0.1337
0.23678,0.12323,0.65493,0.13408
0.23685,0.12335,0.65505,0.13451
0.23686,0.12354,0.65512,0.13483
0.23682,0.12388,0.65512,0.13501
0.2368,0.12421,0.65513,0.13513
0.23687,0.12434,0.65521,0.13527
0.23697,0.12425,0.65535,0.13546
0.23696,0.12413,0.65549,0.13567
0.23684,0.12416,0.6556,0.13582
0.23676,0.1243,0.65573,0.13586
0.23683,0.12439,0.65585,0.13574
0.23694,0.12437,0.65586,0.1355
0.23687,0.12432,0.6557,0.13523
0.23661,0.12437,0.65551,0.13506
0.23648,0.1245,0.65548,0.13505
0.2367,0.12456,0.65565,0.13511
0.23696,0.12439,0.65577,0.13506
0.23681,0.124,0.65567,0.1348
0.2363,0.12356,0.65545,0.13442
0.23613,0.12328,0.65548,0.13415
0.23675,0.12316,0.65585,0.13402
0.23742,0.12295,0.65617,0.13383
0.23686,0.12232,0.6559,0.13329
0.23477,0.12123,0.655,0.13239
0.23262,0.12006,0.65411,0.13148
0.23228,0.11935,0.65399,0.131
0.23401,0.11926,0.65475,0.13103
0.23619,0.11948,0.65576,0.13126
0.23708,0.11952,0.65631,0.13132
0.23651,0.11917,0.65621,0.1311
0.23568,0.11866,0.65593,0.13085
0.23554,0.11833,0.65591,0.13078
0.23592,0.11829,0.65617,0.13083
0.23609,0.11839,0.6564,0.1308
0.23581,0.11839,0.65637,0.1306
0.23547,0.1182,0.6562,0.13038
0.23546,0.11794,0.65613,0.13031
0.23567,0.11779,0.65624,0.13036
0.23576,0.1178,0.65639,0.13033
0.23561,0.11779,0.65646,0.13009
0.23544,0.11755,0.65648,0.12977
0.23546,0.11707,0.65662,0.12962
0.23563,0.11664,0.65692,0.12973
0.23574,0.11659,0.65723,0.12994
0.23568,0.11687,0.65742,0.13002
0.23556,0.11702,0.6575,0.12992
0.23552,0.11669,0.6576,0.1298
0.23561,0.11602,0.65778,0.12976
0.2357,0.11554,0.65796,0.12977
0.23569,0.11551,0.65805,0.12969
0.23559,0.11563,0.6581,0.12948
0.23553,0.11542,0.6582,0.12922
0.2356,0.11488,0.65837,0.12903
0.2357,0.11439,0.65845,0.12886
0.23568,0.11421,0.65832,0.12859
0.2355,0.11412,0.65805,0.12816
0.23536,0.11378,0.6579,0.12765
0.23545,0.11317,0.65795,0.12714
0.23567,0.11257,0.65801,0.12667
0.2357,0.1122,0.65787,0.12621
0.23542,0.11193,0.6576,0.12583
0.23516,0.11159,0.65753,0.1256
0.23528,0.11117,0.65781,0.12552
0.23566,0.11083,0.65811,0.1254
0.23572,0.11061,0.65802,0.12506
0.23526,0.11042,0.6576,0.12458
0.23486,0.11027,0.65742,0.12425
0.23521,0.11024,0.65788,0.1243
0.236,0.11029,0.65853,0.12452
0.23595,0.11017,0.65844,0.12449
0.2343,0.10968,0.65726,0.124
0.23204,0.10905,0.65579,0.12335
0.2311,0.10876,0.65529,0.12308
0.23231,0.10901,0.6562,0.12339
0.23451,0.10949,0.65775,0.12394
0.23584,0.10973,0.65875,0.12425
0.23569,0.10959,0.65879,0.12413
0.235,0.10938,0.65838,0.12384
0.23482,0.10933,0.65821,0.12369
0.23517,0.10933,0.65842,0.12375
0.2354,0.10914,0.6587,0.12385
0.23526,0.10882,0.65884,0.12392
0.23514,0.10868,0.65898,0.12405
0.2353,0.10885,0.65918,0.12426
0.23542,0.1091,0.65923,0.12446
0.23507,0.1091,0.65891,0.12446
0.23445,0.10885,0.65841,0.12431
0.23419,0.10868,0.65822,0.12423
0.23462,0.10883,0.65866,0.12438
0.23537,0.10915,0.65948,0.12465
0.2358,0.10926,0.6601,0.1248
0.23573,0.10903,0.66022,0.12467
0.23549,0.10864,0.66004,0.12439
0.23544,0.10839,0.65993,0.12414
0.23559,0.10833,0.66,0.12394
0.23571,0.10831,0.66005,0.12369
0.23567,0.10815,0.65992,0.12332
0.23557,0.10784,0.65966,0.12294
0.23556,0.10748,0.65947,0.12271
0.23565,0.10724,0.65944,0.12262
0.23571,0.10722,0.65946,0.12252
0.23569,0.10742,0.65942,0.12228
0.23563,0.10768,0.65932,0.12201
0.23561,0.10774,0.65927,0.1219
0.23566,0.1075,0.6593,0.12207
0.23572,0.10708,0.65935,0.12235
0.23575,0.10679,0.65935,0.1225
0.23574,0.10682,0.6593,0.12243
0.23574,0.10707,0.65929,0.12225
0.23575,0.10728,0.65937,0.12219
0.23577,0.10727,0.65948,0.1223
0.23576,0.1071,0.65956,0.12248
0.23574,0.10694,0.6596,0.1226
0.23576,0.10689,0.65964,0.12265
0.23583,0.10693,0.6597,0.12271
0.23591,0.10698,0.65978,0.12278
0.23596,0.10701,0.65982,0.1228
0.23595,0.10704,0.65985,0.12271
0.23592,0.10714,0.65991,0.12261
0.23591,0.10734,0.66002,0.12269
0.23595,0.10758,0.66012,0.12302
0.23599,0.10779,0.66019,0.12347
0.23603,0.10792,0.66022,0.12378
0.23609,0.108,0.66028,0.12384
0.23616,0.10812,0.6604,0.12377
0.23623,0.10829,0.66055,0.12376
0.23627,0.10844,0.66066,0.12391
0.2363,0.10845,0.6607,0.1241
0.23633,0.10827,0.66072,0.12417
0.2364,0.10802,0.66078,0.12407
0.23648,0.10787,0.6609,0.12387
0.23652,0.1078,0.66103,0.12366
0.23653,0.10767,0.66112,0.12348
0.23654,0.10736,0.66113,0.12333
0.23655,0.10697,0.6611,0.12322
0.23658,0.10676,0.66102,0.12317
0.23659,0.10677,0.6609,0.12314
0.23657,0.10676,0.66073,0.12299
0.23656,0.10651,0.66055,0.12268
0.23656,0.10613,0.6604,0.12232
0.23659,0.10596,0.66032,0.12213
0.2366,0.10616,0.6603,0.12224
0.2366,0.10655,0.66028,0.12249
0.23658,0.10678,0.66026,0.12259
0.23659,0.10672,0.66025,0.12239
0.23662,0.1065,0.66027,0.12201
0.23665,0.10636,0.6603,0.12172
0.23667,0.10638,0.66031,0.1217
0.23667,0.10652,0.6603,0.1219
0.23667,0.10668,0.66029,0.12212
0.23668,0.10681,0.66032,0.12221
0.23672,0.10686,0.66039,0.12218
0.23676,0.10683,0.66048,0.12212
0.23678,0.10678,0.66055,0.12216
0.23678,0.10685,0.66062,0.1223
0.23678,0.10707,0.6607,0.1225
0.23682,0.1073,0.66081,0.12264
0.23688,0.10733,0.6609,0.12272
0.23694,0.10715,0.66097,0.1228
0.23695,0.10697,0.661,0.12297
0.23692,0.10704,0.661,0.12323
0.2369,0.10732,0.661,0.12344
0.23691,0.10752,0.66097,0.12348
0.23694,0.10743,0.66094,0.12338
0.23697,0.10725,0.66093,0.12329
0.237,0.10731,0.66098,0.1233
0.23703,0.10769,0.66109,0.12336
0.23707,0.10808,0.6612,0.12334
0.23711,0.10805,0.66125,0.12326
0.23714,0.10758,0.66129,0.12327
0.23717,0.10703,0.66137,0.12342
0.23722,0.10682,0.66153,0.12359
0.23728,0.10698,0.66172,0.12355
0.23732,0.10718,0.66184,0.12327
0.23732,0.10711,0.66182,0.12295
0.23729,0.10677,0.66169,0.1228
0.23726,0.10643,0.66153,0.12279
0.23728,0.10632,0.66137,0.1227
0.23731,0.1064,0.6612,0.1224
0.23731,0.10645,0.66101,0.12201
0.23727,0.1064,0.66081,0.12175
0.23723,0.10636,0.66068,0.1217
0.23723,0.10648,0.66063,0.12173
0.23726,0.10669,0.66064,0.12171
0.23727,0.1068,0.66066,0.12164
0.23726,0.10668,0.66065,0.12162
0.23724,0.10645,0.66064,0.12168
0.23726,0.10634,0.66064,0.12175
0.2373,0.10642,0.66066,0.12177
0.23732,0.10655,0.66069,0.12175
0.2373,0.10652,0.66071,0.12175
0.23726,0.10633,0.66076,0.12174
0.23725,0.10615,0.66084,0.12165
0.23728,0.10616,0.66096,0.12154
0.2373,0.10635,0.66106,0.12157
0.2373,0.10654,0.6611,0.12187
0.23731,0.10659,0.66107,0.12234
0.23737,0.10652,0.66104,0.12271
0.23745,0.10653,0.66104,0.1228
0.23747,0.10675,0.66108,0.1227
0.23741,0.10714,0.6611,0.12259
0.23733,0.10746,0.66109,0.12259
0.23732,0.1075,0.66103,0.1226
0.23738,0.10725,0.66098,0.12252
0.23744,0.10696,0.66097,0.1224
0.23745,0.10692,0.661,0.1224
0.23743,0.10719,0.66104,0.12257
0.23744,0.10755,0.66106,0.12279
0.23749,0.10773,0.66104,0.12292
0.23753,0.10771,0.66101,0.12298
0.23754,0.10771,0.661,0.1231
0.23755,0.10783,0.66104,0.12334
0.23758,0.10792,0.66114,0.12355
0.23763,0.10772,0.66124,0.12354
0.23765,0.10729,0.66129,0.12326
0.23764,0.10703,0.66124,0.12292
0.23761,0.10724,0.66112,0.12278
0.23762,0.1077,0.66099,0.1229
0.23765,0.10796,0.66086,0.12311
0.23768,0.10788,0.66075,0.12324
0.23768,0.1078,0.66061,0.12328
0.23766,0.1081,0.66046,0.12334
0.23766,0.10868,0.66032,0.12346
0.23768,0.10908,0.66021,0.1236
0.23772,0.10907,0.66013,0.12365
0.23776,0.10892,0.66005,0.1236
0.23777,0.10903,0.65995,0.12355
0.23778,0.10937,0.65983,0.12355
0.23778,0.10955,0.65975,0.12361
0.23779,0.10934,0.65973,0.12367
0.2378,0.109,0.65975,0.12373
0.2378,0.10899,0.65979,0.12382
0.2378,0.10941,0.6598,0.12399
0.23779,0.10999,0.6598,0.12425
0.2378,0.11039,0.65979,0.12451
0.2378,0.11055,0.65978,0.12472
0.23781,0.11063,0.65977,0.12484
0.2378,0.11077,0.65972,0.12489
0.23778,0.11096,0.65962,0.1249
0.23777,0.11115,0.65949,0.12491
0.23776,0.11129,0.65936,0.12493
0.23776,0.11141,0.65927,0.12496
0.23776,0.11149,0.65922,0.12501
0.23774,0.11154,0.65921,0.12509
0.23772,0.11158,0.65922,0.12523
0.23772,0.11164,0.65926,0.12538
0.23774,0.11172,0.65934,0.12551
0.23778,0.11182,0.65943,0.12557
0.23784,0.11196,0.65951,0.12558
0.2379,0.1121,0.65955,0.1256
0.23793,0.11215,0.65955,0.12566
0.23794,0.11209,0.65954,0.12578
0.23793,0.11204,0.65956,0.12593
0.23793,0.11219,0.6596,0.12611
0.23795,0.11252,0.65965,0.12631
0.23797,0.11278,0.65963,0.12646
0.23797,0.11274,0.65953,0.12645
0.23794,0.11247,0.65936,0.12627
0.23791,0.1123,0.65914,0.12601
0.2379,0.11243,0.65891,0.12584
0.23789,0.11275,0.65869,0.12586
0.2379,0.11296,0.6585,0.12597
0.2379,0.11295,0.65835,0.12606
0.23791,0.11291,0.65826,0.12608
0.23792,0.11305,0.65823,0.1261
0.23791,0.11335,0.65819,0.12614
0.23788,0.11357,0.65812,0.12609
0.23784,0.11356,0.65803,0.1259
0.23782,0.1134,0.65797,0.12572
0.23782,0.11335,0.65794,0.1258
0.23782,0.11358,0.65792,0.12627
0.2378,0.1141,0.65785,0.12687
0.23775,0.11471,0.65773,0.12721
0.2377,0.11516,0.65763,0.12717
0.23768,0.1153,0.65761,0.12703
0.23769,0.11524,0.65765,0.1272
0.23769,0.11525,0.65767,0.1277
0.23768,0.11549,0.65759,0.12815
0.23766,0.11581,0.65742,0.12814
0.23765,0.11593,0.65725,0.12772
0.23767,0.11577,0.65718,0.12732
0.23767,0.11556,0.65718,0.1273
0.23763,0.11559,0.6572,0.12763
0.23759,0.11585,0.65722,0.12798
0.23758,0.11609,0.65724,0.12816
0.23761,0.11613,0.65731,0.12826
0.23765,0.11608,0.65741,0.12849
0.23767,0.1162,0.6575,0.12886
0.23766,0.11658,0.65754,0.1292
0.23767,0.11706,0.65755,0.12938
0.2377,0.11738,0.65758,0.12947
0.23775,0.11747,0.65764,0.12961
0.23775,0.11749,0.65772,0.12982
0.23771,0.11765,0.65777,0.13001
0.23767,0.118,0.65777,0.13008
0.23766,0.11836,0.65772,0.13005
0.23768,0.11851,0.6576,0.13003
0.2377,0.1184,0.65744,0.13008
0.23768,0.11828,0.65724,0.13016
0.23765,0.11837,0.65704,0.1302
0.23763,0.11862,0.65685,0.13015
0.23763,0.11875,0.65668,0.13001
0.23762,0.11864,0.65652,0.12983
0.23759,0.11854,0.65639,0.12969
0.23754,0.11877,0.65629,0.12969
0.23751,0.11927,0.65624,0.12988
0.2375,0.11962,0.65618,0.13018
0.23749,0.11954,0.65609,0.13044
0.23745,0.11924,0.65595,0.13058
0.23738,0.11919,0.65581,0.13062
0.23733,0.11955,0.65573,0.13068
0.23732,0.12004,0.65571,0.1308
0.23733,0.1203,0.65571,0.13096
0.23732,0.12032,0.6557,0.13111
0.23729,0.1204,0.65566,0.13121
0.23725,0.12075,0.65562,0.13126
0.23723,0.12127,0.65561,0.13132
0.23723,0.12163,0.6556,0.13146
0.23723,0.12165,0.65556,0.13167
0.23722,0.12148,0.65548,0.13188
0.2372,0.12142,0.6554,0.132
0.23718,0.12161,0.65535,0.132
0.23717,0.12194,0.65535,0.132
0.23715,0.12222,0.65538,0.13219
0.23712,0.12238,0.65542,0.1326
0.23709,0.1225,0.65545,0.13309
0.2371,0.12265,0.6555,0.13349
0.23714,0.12283,0.65557,0.13373
0.23717,0.12302,0.65565,0.13389
0.23717,0.12324,0.65572,0.13407
0.23715,0.12354,0.65578,0.13425
0.23714,0.12385,0.65586,0.13437
0.23715,0.124,0.65597,0.13441
0.23718,0.12394,0.65609,0.13446
0.23718,0.12379,0.65621,0.13455
0.23715,0.12373,0.65631,0.13462
0.23712,0.12373,0.65637,0.13458
0.23711,0.12363,0.65641,0.13441
0.23709,0.12331,0.65642,0.13419
0.23706,0.12289,0.65643,0.13397
0.23702,0.12262,0.65648,0.13376
0.237,0.12257,0.65658,0.13353
0.23701,0.12254,0.6567,0.13326
0.23702,0.1223,0.65677,0.13299
0.23698,0.12187,0.65674,0.13272
0.23688,0.12151,0.65662,0.13247
0.23678,0.12141,0.65647,0.13223
0.23672,0.12143,0.65636,0.13205
0.23669,0.12121,0.6563,0.13189
0.23664,0.12061,0.65626,0.13169
0.23655,0.11986,0.65623,0.1314
0.23644,0.11937,0.6562,0.13108
0.23634,0.11925,0.6562,0.13086
0.23626,0.11926,0.65621,0.13077
0.23619,0.11905,0.65624,0.13071
0.2361,0.11855,0.65628,0.13052
0.23602,0.118,0.65637,0.13018
0.23598,0.1177,0.65652,0.12984
0.23596,0.11768,0.65667,0.12964
0.23593,0.11771,0.65677,0.12955
0.23587,0.11754,0.65681,0.12945
0.23583,0.11717,0.65683,0.12923
0.23584,0.1168,0.65691,0.12901
0.23591,0.11664,0.65705,0.12891
0.23596,0.11667,0.6572,0.12893
0.23594,0.11668,0.65728,0.12896
0.23586,0.1165,0.65734,0.12892
0.2358,0.11617,0.65744,0.12889
0.23579,0.11591,0.65761,0.12892
0.23583,0.11585,0.6578,0.12897
